date,title,price,weight,kind,site,location
2022-08-22 22:30:50,루비에스 미니사과 2kg 28-32과,12450,2,,Naver,
2022-08-22 22:30:51,남상주농협외남지점 데일리 세척사과,11580,5,홍로,Naver,경상북도
2022-08-22 22:30:51,다둥이 사과농원 아리수 명품 추석선물 꿀사과 경북 영주 풍기 소백산 사과유명한곳 산지직송,8980,5,,Naver,경상남도
2022-08-22 22:30:53,유명산지 초록사과 1.3kg (봉),7615,1.3,,Naver,서울특별시
2022-08-22 22:30:54,[IPM 감홍원] GAP생산 신품종 제철여름사과(썸머킹 산사 서광 갈라) 5kg 10kg,6000,5,,Naver,
2022-08-22 22:30:55,더 맛있는 은하네 사과5kg 햇 홍로,7780,5,홍로,Naver,
2022-08-22 22:32:19,홍옥사과,64000,,,Naver,
2022-08-22 22:30:56,홍로 부사 착즙용 쥬스용 주스용 못난이 흠 꿀 문경 안동 경북 사과,1590,10,홍로,Naver,경상북도
2022-08-22 22:30:58,[만족도최고]털보네사과 가정용 꿀사과 9kg 내외 11st,3322,9,,Naver,
2022-08-22 22:30:59,초이스엘 연두사과 (4-8입/봉),6900,,,Naver,
2022-08-22 22:31:00,햇 아오리 꼬마소과 9kg 실중량,1617,9,아오리,Naver,
2022-08-22 22:31:01,경북문경 껍질째먹는 햇사과 홍로 꿀부사 청송 감홍 시나노골드 명절선물세트 5kg 10kg,4500,10,홍로,Naver,경상북도
2022-08-22 22:31:03,[껍질째 먹는 경북사과] 산들네 아오리 세척사과 2.5kg 16과내외,5800,2.5,아오리,Naver,
2022-08-22 22:31:04,유기농 풋사과 생과 1kg,20000,1,부사,Naver,
2022-08-22 22:31:05,영주 홍로사과 추석선물 5kg,5380,5,홍로,Naver,경상북도
2022-08-22 22:31:05,영주 남향농원 햇 홍로사과 꿀사과 추석 명품 선물세트 5kg 2.5kg,6960,5,홍로,Naver,경상북도
2022-08-22 22:31:07,털보네사과 쥬스용흠과 8kg (쥬스용),1592,8,,Naver,
2022-08-22 22:31:07,"사과(홍로), 2kg/봉",4990,2,홍로,Naver,
2022-08-22 22:31:08,2022년 홍로사과 추석 선물세트 5kg 10kg,5200,5,홍로,Naver,
2022-08-22 22:31:09,부사 홍로 홍옥 감홍 엔비 아오리 사과 5kg 10kg 청송 문경 충주 영주,3980,5,부사,Naver,경상북도
2022-08-22 22:31:12,6시 내고향 영주 아오리사과 방영 남향농원 2.5kg(정과) 주문당일 수확 산지 직배송,9520,2.5,아오리,Naver,경상북도
2022-08-22 22:31:13,산사 아오리 홍로 사과 가정용 꿀사과 못난이사과 산지직송 경북 문경 청송 안동,6200,5,홍로,Naver,경상남도
2022-08-22 22:31:15,영주 소백산 희여골 초록 사과 아오리 썸머킹,3266,3,아오리,Naver,경상북도
2022-08-22 22:31:17,경북 청송주왕산 사과선물세트 5kg 16~18과,8360,5,,Naver,경상남도
2022-08-22 22:31:17,사과 안동사과 홍로 7kg 꼬마+소과(가정용),2187,7,홍로,Naver,경상북도
2022-08-22 22:31:18,아오리 상처없는 한입꼬마사과 4.5kg (24~30과),2106,4.5,아오리,Naver,
2022-08-22 22:31:19,늘품 가정용 껍질채먹는 흠집 꿀 아오리 사과 안동 청송 경북  못난이 사과 5kg,2118,5,아오리,Naver,경상북도
2022-08-22 22:31:21,문경세척사과 2.5kg/박스,7352,2.5,,Naver,경상북도
2022-08-22 22:31:22,아오리사과 제철 썸머킹 햇사과 청사과 풋사과 초록 여름 사과 썸머킹,2725,4,아오리,Naver,
2022-08-22 22:31:23,[은하수 농장] 가정용 사과,6600,5,,Naver,
2022-08-22 22:31:24,경북 햇 아오리사과 꼬마과 5kg(31-35과내외) 가정용,1840,5,아오리,Naver,경상남도
2022-08-22 22:31:25,털보네 껍질째먹는 꿀사과 흠집사과 못난이 흠과,3877,9,부사,Naver,
2022-08-22 22:31:26,소울프루츠 사과배 혼합선물세트 1호 2호,14777,2.7,,Naver,
2022-08-22 22:31:27,훈이네 사과,3777,9,아오리,Naver,
2022-08-22 22:31:27,애플팩토리 다이어트 가정용 세척사과 2.5kg 8~15과,2700,2.5,,Naver,
2022-08-22 22:32:01,썬플러스 고당도 세척사과 2.5kg(13-18과)가정용,8360,2.5,,Naver,
2022-08-22 22:31:29,여름사과 아리수사과 4.5kg,6444,4.5,,Naver,
2022-08-22 22:31:29,충주 사과 GAP 껍질째먹는 햇사과 꿀사과 5kg,5380,5,홍로,Naver,충청북도
2022-08-22 22:31:30,사과 달꼼한 홍로사과 7kg 중대과,3285,7,홍로,Naver,
2022-08-22 22:31:31,[알프스농원] 2022년 햇 루비에스 미니사과 산지직송 2kg,12450,2,,Naver,
2022-08-22 22:31:33,클라스가 다른 경북 햇 아오리 세척사과 (가정용) 5kg,2980,5,아오리,Naver,경상남도
2022-08-22 22:31:34,옥이네청과 주스용 사과 부사 10kg 경북 가정용 못난이 기스 흠과 쥬스용,1395,10,부사,Naver,경상남도
2022-08-22 22:31:36,경북 청송주왕산 사과선물세트 3kg 9과내,11120,3,,Naver,경상남도
2022-08-22 22:31:37,햇사과 홍로 거창사과 가정용 10kg,4500,10,홍로,Naver,경상남도
2022-08-22 22:31:38,맛이 예쁜사과 1.8KG(봉),5550,1.8,,Naver,
2022-08-22 22:31:38,늘품 꿀맛 가정용 햇 아오리 사과 꼬마 9kg (61-69과),1700,9,아오리,Naver,
2022-08-22 22:31:40,털보네사과 고당도 꿀사과 9kg   (흠과),3315,9,,Naver,
2022-08-22 22:31:41,경북 햇 아오리사과 꼬마과 10kg(61-69과내외) 가정용,1333,10,아오리,Naver,경상남도
